DMA,TotPop_sum,TotalPopUnder5_sum,TotalPop5_9_sum,TotalPop10_14_sum,TotalPop15_19_sum,TotalPop20_24_sum,TotalPop25_29_sum,TotalPop30_34_sum,TotalPop35_39_sum,TotalPop40_44_sum,TotalPop45_49_sum,TotalPop50_54_sum,TotalPop55_59_sum,TotalPop60_64_sum,TotalPop65_69_sum,TotalPop70_74_sum,TotalPop75_79_sum,TotalPop80_84_sum,TotalPop85Up_sum,TotalPop5_14_sum,TotalPop15_17_sum,TotalPopUnder18_sum,TotalPop18_24_sum,TotalPop15_44_sum,TotalPop16Up_sum,TotalPop18Up_sum,TotalPop21Up_sum,TotalPop60Up_sum,TotalPop62Up_sum,TotalPop65Up_sum,TotalPop75Up_sum,Pop5UpNonEnglishAtHome_sum,Pop5UpSpeakSpanish_sum,Pop5UpForeignBorn_sum,Pop25UpLessThanHighSchool_sum,Pop25UpHighSchoolPlus_sum,Pop25UpSomeCollege_sum,Pop25UpBachelorsUp_sum,TotalCivPopWithDisability_sum,TotalCivPopMale_sum,TotalCivPopFemale_sum,TotalCivPopBlack_sum,TotalCivPopAmericanIndian_sum,TotalCivPopAsian_sum,TotalCivPopHawaiin_sum,TotalCivPop2PlusRaces_sum,TotalCivPopWhite_sum,TotalCivPopHispanic_sum,TotalCivPopAmbulatoryDisability_sum,TotalCivPopSelfCareDisability_sum,TotalCivPopIndLivingDisability_sum,HousesWithFoodStamps_sum,HousesWith60Plus_sum,HousesWithChildren_sum,HousesInPoverty_sum,TotalCivIncome25kUnder_sum,TotalCivIncome25k_50k_sum,TotalCivIncome50k_75k_sum,TotalCivIncome75k_100k_sum,TotalCivIncome100kUp_sum,TotalCivNonInstiUnInsured_sum,TotEmpSelfEmployed_sum,TotEmpAgriculture_Mining_sum,TotEmpConstruction_sum,TotEmpManufacturing_sum,TotEmpWholesale_sum,TotEmpRetail_sum,TotEmpTransportation_sum,TotEmpInformation_sum,TotEmpFinance_Insurance_sum,TotEmpProfessional_sum,TotEmpEducation_Healthcare_sum,TotEmpEntertainment_Food_sum,TotEmpOther_sum,TotEmpPublicAdministration_sum,TotWorkerDroveAlone_sum,TotWorkerCarpool_sum,TotWorkerPublicTransportation_sum,TotWorkerManagement_sum,TotWorkerService_sum,TotWorkerSales_Office_sum,TotWorkerConstruction_Maintenance_sum,TotWorkerProduction_Transportation_sum,TotWorkerMilitary_sum,Housing1Detached_sum,Housing1Attached_sum,Housing2Apartments_sum,Housing3_4Apartments_sum,Housing5_9Apartments_sum,Housing10PlusApartments_sum,HousingMobileHome_sum
MADISON (WI),1000374,0.05769642153834466,0.06073228612498925,0.06099018966906377,0.06574241233778567,0.08565296579079425,0.06799357040466865,0.06865732216151159,0.06531557197608094,0.058744029732879906,0.06213676085144156,0.06687998688490504,0.0684044167481362,0.062358677854482424,0.05189359179666805,0.03492193919474117,0.02474074696063672,0.017550436136884805,0.01958867383598534,0.12172247579405303,0.036575320830009576,0.21599421816240727,0.11482005729857034,0.412105872403721,0.808300695539868,0.7840057818375927,0.7370183551351794,0.2110540657793985,0.18460595737194288,0.14869538792491607,0.061879856933506866,0.0902184890352366,0.042625305519722996,0.06314392524950778,0.06512646466577836,0.26844239031064954,0.29928775865056556,0.36714338637300653,0.10586086436175589,0.4978146340674492,0.5021853659325508,0.03589074383306311,0.003594431663344479,0.035506636962402,2.870693454414601e-4,0.02636590424822199,0.8467363045684458,0.05677706032903807,0,0,0,0.10246686725672355,0.35091058612805065,0.28213406346161823,0.1092898575127321,0.11941882608853865,0.18323413941866437,0.17970338863124527,0.16019177040921534,0.3412799653899493,0.051081159760155585,7.751408633961874e-5,0.027187142996879136,0.055271234707116715,0.13355123404271027,0.024075506102388726,0.10854371333076183,0.034925632616451076,0.023902022194866722,0.06367043963405969,0.10278552405981872,0.2554365980913079,0.08667551311556797,0.03965583745665209,0.044319601651419155,0.7688033299037274,0.08175955651259677,0.030978899490056954,6.656808892237284e-4,3.3715087829771606e-4,4.1717501672635683e-4,2.4288356768973872e-4,3.969347194188786e-4,1.8741016025442804e-6,0.63467230856705,0.04922021225453951,0.04207266631038749,0.043368448794629456,0.0528049664341091,0.1523825559858562,0.02547884165342821
MANKATO (MN),122470,0.056944557850902265,0.059835061647750466,0.05847962766391769,0.07574916306034131,0.11738384910590349,0.06218665795705071,0.06115783457173185,0.05527884379848126,0.04776680003266106,0.04973462888870744,0.05871642034784029,0.06720829590920226,0.06257859067526741,0.046035763860537274,0.03925042867641055,0.02922348330203315,0.02326283987915408,0.029207152772107454,0.11831468931166816,0.03372254429656242,0.20898179145913284,0.15941046786968238,0.4195231485261697,0.8144688495141668,0.7910182085408671,0.7164775046950274,0.22955825916550993,0.20296399118151384,0.1669796684902425,0.08169347595329468,0.06627069335734571,0.03729133476484034,0.04364653321327146,0.07487750959885202,0.32628340206585393,0.33467350975398497,0.26416557858130907,0.10821964163385908,0.5026865080347637,0.49731349196523633,0.021409529469053574,0.003103308820495044,0.015301953598930348,3.053787935061612e-4,0.018058616221391374,0.8878434479741831,0.057039806538407574,0,0,0,0.08052945336970799,0.3747600282914014,0.2711932908962312,0.13967869051227644,0.13701603651339953,0.20871402514010284,0.1808832875265143,0.16322909186949597,0.27550119262799083,0.04906694398362509,2.48410026187804e-4,0.05092405536849981,0.0621324354657688,0.15510662177328843,0.028103254769921437,0.11836887392442948,0.04251402918069585,0.021414141414141413,0.04338196782641227,0.05635615413393191,0.26853722409277964,0.08787130564908342,0.039386457164234945,0.02590347923681257,0.8083234647267806,0.07099244859353132,0.009796834868734717,0.0019993540548438197,0.0010073668507097706,0.0012457513726334569,7.013118838529091e-4,0.0011996124329062918,1.537964657572169e-6,0.7049408911791452,0.037385066181671214,0.025785591593412146,0.03360614327574012,0.04542790744670102,0.11603516217035466,0.03681923815297565
MARQUETTE (MI),214476,0.04716611648855816,0.05231354557153248,0.05277513567951659,0.06661351386635335,0.08735243104123538,0.0514183405136239,0.05312482515526213,0.05086816240511759,0.05021074619071598,0.055805777802644584,0.06693522818403924,0.07601782950073668,0.08029802868386206,0.06754135660866484,0.05094276282660997,0.039011357914172214,0.024571513829053135,0.02703332773830172,0.10508868125104907,0.03362613998769093,0.18588093772729816,0.12033980491989779,0.3595880191723083,0.8369234786176541,0.8141190622727018,0.757916969730879,0.28939834760066396,0.25482105223894513,0.2091003189168019,0.09061619948152708,0.03082795067527892,0.007501467997651203,0.021657858680759444,0.0644695192844038,0.352871995107494,0.3246527194403188,0.25800576616778337,0.1595144067634147,0.5059189463796178,0.49408105362038224,0.005918946379617737,0.016769549297394704,0.010553457431512758,3.786208615302034e-4,0.028430113298698313,0.9262695780534095,0.01397542319268447,0,0,0,0.1259816379330082,0.46799230716395357,0.22791171554822903,0.15594019735787715,0.1855769415102659,0.2368824645821751,0.20503038552230507,0.1495792036500968,0.19829668539002743,0.060622471867032186,4.8100422128415906e-4,0.03140413241501888,0.06657409464563431,0.10069984447900467,0.014741168629193512,0.1282714952232837,0.043656965118862474,0.018440346589646744,0.04670073317040658,0.06158631415241057,0.2788269273494779,0.11226394134636747,0.04680071095312153,0.05003332592757165,0.7924980682696241,0.09201854461160856,0.00549975001136312,0.0038805054315712924,0.0027782828053270307,0.002630562247170583,0.0014408435980182719,0.0017533293941184493,1.3635743829825917e-5,0.7842457128465783,0.013290747990933443,0.03490395402614648,0.0265586006364906,0.02733704237928429,0.06495409483252054,0.04870984728804634
MEDFORD (OR) - KLAMATH FALLS (OR),439948,0.05401320156018439,0.05815914608090047,0.056527135025048414,0.05523607335412367,0.053053997290588885,0.05904334148581196,0.05640439324647458,0.05300399138079955,0.05587933119368653,0.05672261267240674,0.06229827161391801,0.07145844508896505,0.08120277851018756,0.07671361160864466,0.05839781065034959,0.04007291770845645,0.024102848518461274,0.02771009301099221,0.11468628110594889,0.03449498577104567,0.20319446843717895,0.07379508487366689,0.3326211279514852,0.8207424513806177,0.7968055315628211,0.7645926336748888,0.30820006000709177,0.2760371680289489,0.22699728149690418,0.09188585923790993,0.08061559162391725,0.06205173180196307,0.05601114888811466,0.1062916749191259,0.27867533096291264,0.38201812711616634,0.2330148670017951,0.1798827762648276,0.490489027739286,0.5095109722607141,0.006541441728259899,0.018023321064312724,0.011832313714352463,0.0024026513910870564,0.0421803889592557,0.8187819084243967,0.11160991385727471,0,0,0,0.19767593538709047,0.4993151727286562,0.2595169250168489,0.16442920190447202,0.19310308496773942,0.24775710545784366,0.207922107370345,0.13450037906463796,0.20646310933781645,0.0786438876686036,1.4611420511062532e-4,0.05211219323041648,0.061058878404882465,0.09172600214675486,0.019933349443361077,0.13169947679875016,0.04616646903783796,0.014869930258565945,0.04501441472831187,0.07974463732768358,0.2411614955350871,0.10925408698291025,0.052747228044935736,0.05451183806050252,0.7711350024095279,0.09087936296670261,0.007865387704523028,0.0011158409252587374,7.567065194942287e-4,7.027789889161713e-4,4.451889758358767e-4,4.170778162792299e-4,3.4421828028547176e-6,0.666228232276018,0.03882318412070353,0.027567015240124355,0.04155162293193034,0.02357762462769311,0.05169902384938148,0.15055329695414918
MEMPHIS (TN),1859437,0.06653519317944087,0.0663738540214054,0.0709897673328002,0.07021318818545613,0.06906445338024358,0.07074560740697318,0.06454641915805698,0.06348158071502288,0.06272705125261033,0.0638144771777694,0.0663528799308608,0.06555263770700487,0.06032686237823599,0.04957737207552609,0.03476052159874198,0.023835709410966868,0.01580854850150879,0.01529387658737564,0.1373636213542056,0.042531153246923664,0.24642996778057014,0.09674648831877605,0.4007783000983631,0.7818447196651459,0.7535700322194299,0.7119391514743442,0.19960289055235536,0.174595858854051,0.13927602817411938,0.0549381344998513,0.06482731363774896,0.03938367904021331,0.04507584464996926,0.14208046690389595,0.31427911721888246,0.297268042334454,0.2463723735427676,0.14541303283886056,0.4766060317750873,0.5233939682249127,0.42247252467203067,0.0020217720017735035,0.016404358784788426,3.650041076663468e-4,0.019534296410738138,0.4946370154721186,0.047626459399869675,0,0,0,0.1772983114446529,0.37121085293693173,0.32530090922210997,0.1826930292971569,0.2162589051959376,0.23334120704556577,0.17589964469645195,0.12762867353890117,0.23876365545585232,0.11199323481876121,8.696140721144568e-5,0.013604819029891762,0.05470263351385154,0.11893315941051891,0.033299379300742345,0.11482081308915743,0.10506574624368248,0.01282680756368824,0.049155179699885435,0.08626278467036497,0.22813567933713913,0.08837330871055286,0.047938697093388244,0.046880992337136676,0.8466637974551665,0.09195905544234435,0.007154010922021529,9.73258039270162e-4,6.200225485295704e-4,7.266877599189344e-4,3.5993307378131894e-4,7.911830040148289e-4,2.232527680242502e-6,0.7215745417809207,0.02546687833742243,0.027164092942704575,0.04099148506277962,0.05476980805311012,0.06806465579448694,0.061968538028575555
MERIDIAN (MS),180318,0.06026020696769041,0.06672656085360308,0.0693940704754933,0.07312081988487007,0.06900032165396688,0.06230659168801784,0.05781452766778691,0.05607315964019122,0.05877394381037944,0.06107543340099158,0.06511274526114974,0.06929424683059927,0.061291717964928626,0.05409886977450948,0.04203684601648199,0.031755010592397874,0.021778191861045487,0.020086735655896804,0.13612063132909638,0.04082232500360474,0.23720316330039154,0.1012988165352322,0.37708936434521234,0.7901706984327688,0.7627968366996085,0.7156024356969354,0.23104737186526025,0.2050599496445169,0.16975565390033165,0.07361993810934017,0.03772159667634492,0.013230885442485187,0.015390789132025589,0.16693494299128103,0.32346579476861165,0.3426475519785379,0.1669517102615694,0.20706424366521628,0.4724227170605466,0.5275772829394534,0.4036401899724142,0.03620282683502545,0.00677985382362142,1.7063390495691494e-4,0.008429314904871598,0.5294371925034838,0.016682308107954385,0,0,0,0.1916001337928828,0.42086587263499264,0.31976498989282026,0.2339921178540785,0.2745385774820123,0.2535107925944885,0.1718852202599323,0.11377300002843899,0.1715268890595228,0.12105337997326736,1.721812494619336e-4,0.04476712486010274,0.06392228886274284,0.10830200591155623,0.021321778058369444,0.1292507245960915,0.05598760295003874,0.010589146841908917,0.0445949436106408,0.05119522484001492,0.2827503084914053,0.08233133411771458,0.04737854047694206,0.05760897638247195,0.816392586034225,0.12630448350436158,0.0012046968663367056,0.002773705676589692,0.001895583261970768,0.0020944308170167064,0.0013701612552070484,0.002002989970535727,2.322307212215336e-5,0.6760903392812996,0.008202085423847127,0.021915855910882305,0.032910140627953985,0.03594956590026613,0.0289108968485959,0.19602111600715502
MIAMI (FL) - FT. LAUDERDALE (FL),4700992,0.05799371707077995,0.05559826521721373,0.05811050093256913,0.05818431514029379,0.06235279702667012,0.07048023055559337,0.06911115781520155,0.06780760316120513,0.0694255595414755,0.07228197793146637,0.07519668189182198,0.06678335125862797,0.05849510060855241,0.04818812710168407,0.0380181459572788,0.028103642805603582,0.021054492328427703,0.02281433365553483,0.11370876614978286,0.03566864185261324,0.20737112507317604,0.08486847031435067,0.3973616632404395,0.8167637809211332,0.792628874926824,0.7575532993887247,0.2166738424570814,0.19187865029338488,0.15817874184852898,0.07197246878956612,0.5984361267501949,0.4877785565956186,0.47229179895780926,0.15363779974368655,0.2759337047393946,0.26887937397961514,0.30154912153730373,0.10484331315509642,0.4847045760671766,0.5152954239328233,0.2180212771388849,0.002095407543681675,0.024177201802891398,4.485562217279261e-4,0.022573683028421648,0.2393080693140565,0.5158173451606876,0,0,0,0.19915660268545488,0.41167289171200433,0.31472325867700573,0.16344423452155585,0.16943304939073794,0.223988941190654,0.18372892874434504,0.12974022137783342,0.2866212046748525,0.16698476045789204,9.51216553611525e-6,0.005414952949687626,0.07367434010442438,0.045150933632137506,0.03668597898073219,0.12302415304638009,0.07029228528467991,0.02098566979171848,0.07796048698796842,0.134226255147696,0.20188393238159316,0.11468355468753409,0.059054839816005046,0.03696261718944307,0.7799696927584518,0.08852680432648527,0.039598324710169795,4.386691275945525e-5,2.8327014514708955e-5,3.3299781953027774e-5,1.3719510164647442e-5,1.3231113362669701e-5,7.547950576019628e-7,0.44536519950149106,0.09803483119736268,0.023226904323800895,0.041044872754514655,0.05566030644530646,0.3155494747400862,0.021118411037438074
MILWAUKEE (WI),2330281,0.06056479883756508,0.0634451381614492,0.0664374811449778,0.06712409361789415,0.06495611473466076,0.06690137369699191,0.06604997423057563,0.06308037528521239,0.06000478053934268,0.06444802150470265,0.07107469013393664,0.07224321873628116,0.06371334615868215,0.05028020225886921,0.03467006768711584,0.02458072653040556,0.01884837064714513,0.021577226094192072,0.129882619306427,0.04059424592999728,0.23104166407398935,0.09148596242255762,0.3881167121046775,0.7959593714234463,0.7689583359260106,0.7291944619554466,0.21366993937640996,0.18638910929626085,0.1499565932177278,0.06500632327174276,0.11366294101632234,0.06817766546619963,0.06911821402664416,0.08993469947760849,0.28880262950362356,0.3057760779273593,0.3154865930914087,0.11670494261213463,0.4891817805631145,0.5108182194368855,0.1277270254227831,0.004109399295618392,0.03110837845900132,3.343446172470585e-4,0.026852214902825126,0.7156333898245473,0.10393688615739469,0,0,0,0.1363771104384346,0.36918581378592585,0.30191575772393964,0.1247665887006212,0.14020980341839148,0.18866154902295384,0.17766986117750963,0.14837258843089465,0.3328530928831057,0.058779086353398784,2.807101115184716e-5,0.010058778996078564,0.05110370112028854,0.18842623703842326,0.02880596126200461,0.10842640716576357,0.0448710860078769,0.015639806395086723,0.061651596219770496,0.09397494024277171,0.23603977577216548,0.08759601561768984,0.04266113185719511,0.030744562304885207,0.8169721590845328,0.07994799737224438,0.025120791296293257,3.0662904015269296e-4,1.4261012790885383e-4,1.8197466684737523e-4,7.182301841414431e-5,1.6013425379595876e-4,3.453029731449245e-7,0.6041604008940491,0.05247562028444264,0.09448857231260561,0.044308658991230446,0.057092998851064655,0.13526171275750973,0.012212035909097793
MINNEAPOLIS (MN) - ST. PAUL (MN),4691370,0.06406081805528023,0.06641407520617645,0.066233744087548,0.06400518398676719,0.06310139682011864,0.06763504051055448,0.07105962650569024,0.0663712305787009,0.06022803573369826,0.06412966787953199,0.06987639005237276,0.07085947175345368,0.061324090830610245,0.04886632263070276,0.03456559597729448,0.024387332484967078,0.017417726591592648,0.019464250314939986,0.13264781929372443,0.039216902525275134,0.2359255398742798,0.0878896782816107,0.39240051413552973,0.7902565775029469,0.7640744601257202,0.7270409283428935,0.2060253188301072,0.1806549046440592,0.14470122799949695,0.06126930939149971,0.12343614668456152,0.039976432739361537,0.09400531151577705,0.06916074575858709,0.2427532908206932,0.3209789444848471,0.3671070189358726,0.10537292011413005,0.496431498723183,0.5035685012768171,0.06747758467199663,0.00877843995860461,0.05225629841874433,3.631136771813941e-4,0.029134975832600076,0.7933463454448713,0.053636001246683114,0,0,0,0.08168531972166922,0.35658050753470233,0.311985694608368,0.09301845406474121,0.09867393554097266,0.16016929233513735,0.16670038795263292,0.15098425976467994,0.4110139029274668,0.0466270678323039,9.939703914042493e-5,0.017323711795633627,0.05849354278079664,0.13931254567658763,0.028640541153683453,0.10960586861170685,0.04572821986800488,0.017645466350733198,0.07605488247585944,0.10520377190432846,0.24023303482325228,0.08333323365720102,0.04385989044396946,0.034565290458243074,0.7809231695262633,0.08233821048648092,0.038072296193662716,7.827808493490617e-4,3.9205967613907615e-4,4.6940892116258305e-4,2.678222679025781e-4,3.9944172259648476e-4,4.056069482092656e-7,0.6566618379580313,0.08731108476163614,0.02162896348893824,0.019568045084986184,0.02156652801244328,0.16876199760664007,0.024501543087324777
MINOT (ND) - BISMARCK (ND) - DICKINSON (ND),414371,0.07386617306713067,0.07236027617762826,0.06301599291456207,0.05971701687618101,0.07049238484353393,0.07746439784637438,0.0724737011036004,0.06074990769141663,0.054429484688841644,0.05414230242946538,0.06307873861829134,0.07048031836204753,0.059268143764887024,0.04653317920414315,0.03317558419870116,0.025298585084380903,0.019477714415342774,0.023976098713471745,0.13537626909219033,0.03665073086678363,0.24589317302610464,0.0935586708529313,0.395326893049948,0.7783435616874733,0.7541068269738954,0.7184117614408344,0.20772930538092677,0.18195530092598178,0.14846116161603973,0.06875239821319543,0.05496621612818328,0.02194844213746505,0.028947553568217883,0.08184880458291928,0.295639212018472,0.36187671713333724,0.2606352662652715,0.10837668516070038,0.5109963300258258,0.48900366997417427,0.017329197919112287,0.09448515328629506,0.007730423715200119,4.2013172365218035e-4,0.025091749354356395,0.8208558330347103,0.03905742212117093,0,0,0,0.06349965619301025,0.34610302251188374,0.28950342312176747,0.10484618374241382,0.11547196856426162,0.1633768705129314,0.1741890839892743,0.1555352354591175,0.3812102265004263,0.09282439729632878,0.0010240233412905915,0.13164999431624416,0.07898999658974651,0.04246239248228563,0.03460933651623659,0.10711985146451442,0.0696875828881058,0.015308249024288583,0.048638740479708995,0.058883710355803115,0.23027263082111327,0.0743672085180554,0.046924140805577656,0.06108616573831988,0.8134430856958824,0.08707410178931714,0.0040730882534029235,0.007289407128851673,0.0029885101022060984,0.0034071856854628636,0.0030567106497049377,0.002171050762046395,3.1258584270301504e-5,0.6505665341265807,0.050034380698974555,0.017357768543155253,0.03844659033154952,0.03195910191635026,0.12183921791383898,0.08979640646955066
MISSOULA (MT),304742,0.053704445071568734,0.05516797815857348,0.0612813461879229,0.06290895249095957,0.07061711218013926,0.06190154294452357,0.06188513562292037,0.06209843080376187,0.05441324136482664,0.05739609243228699,0.06349305314003321,0.07321931338640555,0.0763990523131042,0.06731924053789763,0.0470430725006727,0.03307716035203549,0.020210538750812163,0.017864291761555677,0.11644932434649638,0.036102670455664135,0.20625643987372924,0.0974233942154347,0.3738244154071313,0.8167072474420985,0.7937435601262708,0.7535029631622815,0.26191335621607786,0.2304703650957203,0.18551430390297366,0.07115199086440332,0.03656337559297584,0.013340222487308236,0.025061031431187063,0.06488279814135854,0.27478110067012884,0.3289946182339136,0.33134148295459903,0.1395417165984953,0.500120496644251,0.499879503355749,0.0035686814365841015,0.0402491804577552,0.009781686490840604,8.154156473971074e-4,0.03178470385886377,0.8881361975220607,0.03154701184828647,0,0,0,0.11421506436415647,0.42646001179807513,0.256729347307857,0.14811432819659148,0.16112877294800818,0.23824992654656618,0.1993740777054798,0.14451013987514566,0.2424755622901625,0.10106862366422042,3.066473891261222e-4,0.04486063010658687,0.08063615883796779,0.052782354325678356,0.021344272216805085,0.12781009380989206,0.04632661981776,0.0185333378164823,0.05909014491779026,0.09941831142194277,0.24348206180020845,0.1176086883426919,0.04725463165327326,0.04085269493292088,0.7481017268273241,0.09139884694936334,0.01205274622578628,0.00161275914435122,9.888199440653625e-4,0.0010169934101575654,6.184419386093302e-4,5.614078487153587e-4,1.2368838772186605e-5,0.6856217019935514,0.035297254927312546,0.03388310208567342,0.04509935433821687,0.027975983644312277,0.059741896904217405,0.11238070610671601
MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL),1431565,0.06091026254483729,0.059932311840538155,0.06432191343040658,0.06381966589012723,0.0686137199498451,0.07175433878308006,0.06467886543747577,0.060544928103159826,0.05816780935549556,0.061274898450297405,0.06820018650917004,0.0696196121028385,0.06423878762054115,0.054825313555444566,0.042509421507231596,0.02994694617429177,0.01960581601254571,0.01703520273267368,0.12425422527094473,0.03797731852902243,0.22314180634480446,0.09445606731094991,0.38757932751918356,0.8025328923241348,0.7768581936551955,0.7375641343564561,0.22816148760272847,0.20149137482405619,0.16392269998218734,0.06658796491951116,0.0608992478250003,0.030937213620080214,0.044029610939861706,0.11203773557866031,0.3020688850377161,0.32907873146054417,0.25681464792307934,0.15035244463138353,0.47994619055216325,0.5200538094478367,0.2138222112637243,0.007803095131042685,0.020747820789882084,9.587074129403745e-4,0.03073085123355621,0.6857803820325757,0.04522096682959375,0,0,0,0.13384694650028178,0.40943847895109825,0.2789042257765113,0.14297405831902668,0.17484009456539082,0.22495395013561142,0.195971543359392,0.14112434188579634,0.2547920866752723,0.11113754042960534,5.310242628304589e-5,0.012392778733805834,0.07150905479340668,0.08547665235666908,0.023569180015565648,0.13457814270945173,0.051788141232540504,0.013663918062956245,0.06642449747680503,0.10309504172689091,0.21362940148587226,0.10932296065939938,0.05221627954444756,0.062333951202189146,0.828677715333205,0.08405391036032657,0.0036384926757191366,5.271003284591775e-4,3.183477231288101e-4,3.914111349944387e-4,2.147868603281982e-4,0.00032568668190995586,1.6961149183092345e-5,0.7322112460451352,0.019470675874999302,0.01892569039244535,0.031086492730116867,0.03662934849124582,0.06934521761288918,0.09233132885316826
MONROE (LA) - EL DORADO (AR),472785,0.06465729665704284,0.06891927620377127,0.06362723013631989,0.06880717450849752,0.07997292638302822,0.06726524741690197,0.0625506308364267,0.061778609727465975,0.05662404687119938,0.05742991000137483,0.062222786255909136,0.06437386972936959,0.06284251826940364,0.05229861353469336,0.03898600843935404,0.028930697885931236,0.020918599363346977,0.01779455777996341,0.13254650634009116,0.03980033207483317,0.2370041350719672,0.10897976881669258,0.3969986357435198,0.7897606734562221,0.7629958649280328,0.7175566060682974,0.22177099527269267,0.19464873039542285,0.15892847700328902,0.06764385502924163,0.029198400781518533,0.018599507932774935,0.0188188577527724,0.17367864454139434,0.37879557192707847,0.25466270386696377,0.19286307966456345,0.14990746726918472,0.4756537831779272,0.5243462168220728,0.3461901619822666,0.0025527036664289475,0.007036042220696673,2.199457467158101e-4,0.009866455163281947,0.6115669246030424,0.02447840643752319,0,0,0,0.1768250530002765,0.4129758503087842,0.3156396902940363,0.24642824223430732,0.2845231509560975,0.24116051373994415,0.16230663103101234,0.10692251466860396,0.19234366634008057,0.12243202232338246,2.6615358170637717e-4,0.055870072693197007,0.06561240275690752,0.08925571259849069,0.023088823213028218,0.1153553982045723,0.04552335220436159,0.02259533011361431,0.051894403566458,0.06603381259460928,0.2733230938135927,0.08740372725911714,0.04855084919627163,0.05549302178577964,0.8583292980934899,0.08678956318059482,0.0050055742615511085,0.0029453497145302417,0.002142430828481661,0.0020804945890248983,0.0014870328036846433,0.0014768977826826275,5.63056722334208e-7,0.6864227117706702,0.009730159461701538,0.03445017974006821,0.03640312471195502,0.03018711401972532,0.025002304359848834,0.17780440593603097
MONTEREY (CA) - SALINAS (CA),766393,0.06622581364913302,0.06587220916683738,0.06840354752718253,0.0752525140495803,0.08297048642145739,0.06878063865405869,0.06778506588656212,0.06343481738481432,0.06124925462523797,0.061361468593789346,0.062011265760517124,0.06372448600130742,0.05760621508808144,0.04893703361069321,0.0322445533818811,0.020766108249944872,0.015642105290627654,0.017732416658294115,0.13427575669401992,0.03891737006992496,0.23941894041307787,0.11930563040111275,0.4194727770217108,0.7870478984019948,0.7605810595869221,0.7027725983927307,0.1929284322795224,0.16888202266983127,0.13532221719144094,0.05414063019886664,0.45584080219328765,0.3942537987082855,0.26591516940128945,0.22544046521754169,0.1908462181744932,0.2861299491931332,0.2975833674148319,0.09760281751110945,0.4959583786484818,0.5040416213515182,0.015379538306553973,0.006407806942770641,0.05056636141848217,0.003181190227426376,0.04400089784117297,0.40376398534594943,0.49896988758280314,0,0,0,0.0785270592950056,0.4127565247883514,0.35707666104496805,0.12104463406081453,0.10341206367190318,0.178987042762358,0.17903113317710184,0.13463475767640842,0.38340356624651617,0.09087969729926168,2.580571166418167e-5,0.12062736552356922,0.06540027526092441,0.07119795848147724,0.02747448101846542,0.10061646977864434,0.033954581947471044,0.017470466796650992,0.03836449134075009,0.10248881752494553,0.21841954352563367,0.11368276178460833,0.04615494896203693,0.0441478380548228,0.7100492044367782,0.1000702095016859,0.020383869728147652,2.860387105721641e-4,1.623775306480366e-4,1.7249001031472927e-4,1.372407954765434e-4,1.0314729260026525e-4,5.489631819061735e-6,0.6419798954698015,0.06854158665486666,0.02921752634127607,0.060680949120844256,0.056402057207741246,0.09210262661345534,0.05107535859201496
MONTGOMERY (AL) - SELMA (AL),638992,0.06049215013646493,0.06382552520219345,0.06311503117409921,0.06874577459498711,0.07327321781806345,0.06778958109021709,0.06065960137216116,0.06122768360167263,0.060848962115331647,0.060903735884017325,0.06631381926534291,0.0695517314770764,0.06259546285399505,0.05287859628915542,0.04122586824248191,0.02946515762325663,0.020296028745273805,0.01679207251420988,0.12694055637629267,0.03942772366477201,0.2268604301775296,0.10259126874827854,0.39254482059243306,0.7999521120765205,0.7731395698224703,0.7271530785987931,0.22325318626837268,0.1965188922553021,0.16065772341437765,0.06655325888274032,0.03718238725517958,0.017676708787383106,0.02850394277890122,0.16091720637143359,0.31751677460762007,0.2814563276737266,0.2401096913472198,0.1812514013004068,0.472422407994619,0.527577592005381,0.4504900547708273,0.0023141475289068254,0.014046635277537555,1.7936645206751865e-4,0.015528009993273757,0.4969267480221646,0.023119054482559815,0,0,0,0.1896676109152418,0.4,0.30135115857262224,0.19980028123662597,0.23952628038820026,0.23186477050703053,0.1701450946478332,0.1274590820281221,0.21743538003267032,0.09733032253931649,1.7473473657588892e-4,0.017350852789816337,0.05546678315649105,0.1467235320940962,0.020431702092601745,0.11145853690313334,0.053458866446715485,0.011717956676514655,0.0518073166339039,0.08566600374760028,0.2178321396958236,0.08732138546252975,0.05274230075066962,0.08802262355010404,0.8534909365266681,0.08940434505039561,0.0029405505794045383,0.0017813545878392757,0.0010578243794857904,0.0012733357837921497,6.422781528699386e-4,0.0014184287400127683,1.9732642046004138e-5,0.6900650104954248,0.015280523344677903,0.021545171085614136,0.036230614033300045,0.04870692290448145,0.043334895759033196,0.14483686237746846
