"","id","w_retail_and_recreation_percent_change_from_baseline","w_grocery_and_pharmacy_percent_change_from_baseline","w_workplaces_percent_change_from_baseline"
"4858","20200323_JOPLIN (MO) - PITTSBURG (KS)",-27.2380573476143,1.59940660535095,-25.1303101930223
"4859","20200324_JOPLIN (MO) - PITTSBURG (KS)",-28.9719060657831,-5.28679007819184,-29.9426159810904
"4860","20200325_JOPLIN (MO) - PITTSBURG (KS)",-18.1060309386921,5.9611147082303,-29.0089425249696
"4861","20200326_JOPLIN (MO) - PITTSBURG (KS)",-23.668991359113,0.829610965059404,-31.0340434826701
"4862","20200327_JOPLIN (MO) - PITTSBURG (KS)",-26.3095741444274,-6.20668700122475,-32.2762431513884
"4863","20200328_JOPLIN (MO) - PITTSBURG (KS)",-33.6082563853199,-3.41556607821264,-19.6561015375734
"4864","20200329_JOPLIN (MO) - PITTSBURG (KS)",-23.4385729058049,-5.46970748920214,-22.6910421331003
"4865","20200330_JOPLIN (MO) - PITTSBURG (KS)",-32.3279272532485,-14.5317148897331,-31.1837807196145
"4866","20200331_JOPLIN (MO) - PITTSBURG (KS)",-26.4820512420462,-6.54403783996027,-33.8487935782321
"4867","20200401_JOPLIN (MO) - PITTSBURG (KS)",-14.6662922195612,10.9944222983251,-32.6607119175592
"4868","20200402_JOPLIN (MO) - PITTSBURG (KS)",-25.0583019343833,2.3350625508689,-34.5344244305934
"4869","20200403_JOPLIN (MO) - PITTSBURG (KS)",-27.5032959146261,6.1819214857229,-36.0313235405014
"4870","20200404_JOPLIN (MO) - PITTSBURG (KS)",-43.9568501717516,-0.304888354955053,-25.579567842968
"4871","20200405_JOPLIN (MO) - PITTSBURG (KS)",-34.9317299427601,-4.69529015106962,-27.8578822577684
"4872","20200215_WICHITA (KS) - HUTCHINSON (KS)",4.7156106947539,3.42809904800486,0.436575855782864
"4873","20200216_WICHITA (KS) - HUTCHINSON (KS)",14.184569576666,4.40137836742961,1.16722807372899
"4874","20200217_WICHITA (KS) - HUTCHINSON (KS)",6.72513369833841,-0.473376548556535,-14.0968567977559
"4875","20200218_WICHITA (KS) - HUTCHINSON (KS)",6.48213647163529,1.71872293254293,-1.27231053773353
"4876","20200219_WICHITA (KS) - HUTCHINSON (KS)",3.91914047356225,0.914736895062843,2.68482452272371
"4877","20200220_WICHITA (KS) - HUTCHINSON (KS)",-3.77939790088492,-7.62726448653999,-2.2868310418157
"4878","20200221_WICHITA (KS) - HUTCHINSON (KS)",3.22415339131773,-0.786434334496375,2.30637226613634
"4879","20200222_WICHITA (KS) - HUTCHINSON (KS)",7.18544932972037,2.84342990869576,2.34419375730076
"4880","20200223_WICHITA (KS) - HUTCHINSON (KS)",8.86521822861396,-0.41401650180244,1.35604554545619
"4881","20200224_WICHITA (KS) - HUTCHINSON (KS)",1.90249159667204,-1.23146102683502,3.30519178659123
"4882","20200225_WICHITA (KS) - HUTCHINSON (KS)",1.40410670438562,-2.35017740359019,0.874793393355212
"4883","20200226_WICHITA (KS) - HUTCHINSON (KS)",13.395898871583,5.405180518111,3.03580570985508
"4884","20200227_WICHITA (KS) - HUTCHINSON (KS)",13.2175105379093,2.23023198690764,0.964484310771899
"4885","20200228_WICHITA (KS) - HUTCHINSON (KS)",14.4240594798766,5.41600400899261,2.91624519961607
"4886","20200229_WICHITA (KS) - HUTCHINSON (KS)",13.6573418863187,9.20803997838577,4.3876735297156
"4887","20200301_WICHITA (KS) - HUTCHINSON (KS)",25.6605324870459,12.8175293034378,3.41799350439627
"4888","20200302_WICHITA (KS) - HUTCHINSON (KS)",10.3031277067457,4.92047034797327,4.43147016520585
"4889","20200303_WICHITA (KS) - HUTCHINSON (KS)",19.3589303735607,11.3236498057103,2.41729774401437
"4890","20200304_WICHITA (KS) - HUTCHINSON (KS)",13.7055169933965,8.53289714167653,3.81974861533816
"4891","20200305_WICHITA (KS) - HUTCHINSON (KS)",12.002010441582,4.66596225058207,1.51029755330054
"4892","20200306_WICHITA (KS) - HUTCHINSON (KS)",10.5564854629627,4.68147547500742,1.62915831870899
"4893","20200307_WICHITA (KS) - HUTCHINSON (KS)",10.7522756529962,6.77105103184126,5.31844937739882
"4894","20200308_WICHITA (KS) - HUTCHINSON (KS)",18.5938993883541,7.35710474211169,2.0111265800185
"4895","20200309_WICHITA (KS) - HUTCHINSON (KS)",4.78613927671782,3.99185691695208,0.994172301995343
"4896","20200310_WICHITA (KS) - HUTCHINSON (KS)",13.1408570599874,8.10440588670009,0.533782173025119
"4897","20200311_WICHITA (KS) - HUTCHINSON (KS)",17.8093854226163,11.4145174066632,1.42677817663835
"4898","20200312_WICHITA (KS) - HUTCHINSON (KS)",15.0140685789324,20.3532927295356,-1.50425506894152
"4899","20200313_WICHITA (KS) - HUTCHINSON (KS)",4.27407047895821,31.5397727777169,-7.20961882016847
"4900","20200314_WICHITA (KS) - HUTCHINSON (KS)",-7.70735758047726,17.6390045532926,0.878062347528269
"4901","20200315_WICHITA (KS) - HUTCHINSON (KS)",-2.06488883450253,11.0586023619283,-4.50856083660487
"4902","20200316_WICHITA (KS) - HUTCHINSON (KS)",-3.23948075291229,21.1610751247264,-16.513315185229
"4903","20200317_WICHITA (KS) - HUTCHINSON (KS)",-5.04562670138478,27.6441595735931,-20.4061226782429
"4904","20200318_WICHITA (KS) - HUTCHINSON (KS)",-11.223996199048,25.8081614886664,-21.3342168355481
"4905","20200319_WICHITA (KS) - HUTCHINSON (KS)",-16.5371803031797,17.8411409230855,-24.2182688735297
"4906","20200320_WICHITA (KS) - HUTCHINSON (KS)",-24.8401414195819,19.3746514080304,-24.3502817836466
"4907","20200321_WICHITA (KS) - HUTCHINSON (KS)",-35.0985636087247,6.57176678790318,-12.7426704849428
"4908","20200322_WICHITA (KS) - HUTCHINSON (KS)",-33.4117986889903,-3.66900839576118,-22.5069782066134
"4909","20200323_WICHITA (KS) - HUTCHINSON (KS)",-26.7914455752618,1.49366443035115,-26.2152387096647
"4910","20200324_WICHITA (KS) - HUTCHINSON (KS)",-21.5274459146057,6.21615562861971,-28.7751294488326
"4911","20200325_WICHITA (KS) - HUTCHINSON (KS)",-29.8198044629637,-4.78954169835685,-32.9371158336465
"4912","20200326_WICHITA (KS) - HUTCHINSON (KS)",-33.2095852803681,-8.78024377516101,-34.8431590151531
"4913","20200327_WICHITA (KS) - HUTCHINSON (KS)",-36.3903361970404,-8.71785136146928,-33.4301351160724
"4914","20200328_WICHITA (KS) - HUTCHINSON (KS)",-41.8259817050253,-8.33865136462597,-22.6032905832407
"4915","20200329_WICHITA (KS) - HUTCHINSON (KS)",-30.9589228743405,-10.8976661397527,-28.239201667266
"4916","20200330_WICHITA (KS) - HUTCHINSON (KS)",-40.9883207509759,-18.6115568287527,-36.6601047033651
"4917","20200331_WICHITA (KS) - HUTCHINSON (KS)",-32.8785610143225,-8.92471597214618,-38.8731051245856
"4918","20200401_WICHITA (KS) - HUTCHINSON (KS)",-32.6109708687104,-6.01644436684255,-39.2730011512043
"4919","20200402_WICHITA (KS) - HUTCHINSON (KS)",-39.0830555677919,-9.45367458114914,-40.6708935974431
"4920","20200403_WICHITA (KS) - HUTCHINSON (KS)",-43.0935585954443,-8.65942072678541,-40.0023204383353
"4921","20200404_WICHITA (KS) - HUTCHINSON (KS)",-50.3315732542375,-13.2341972208762,-28.7319191355577
"4922","20200405_WICHITA (KS) - HUTCHINSON (KS)",-43.2443454345214,-16.4702482090951,-32.8668782385239
"4923","20200217_TOPEKA (KS)",4.83532012996643,1.4468580211128,-12.1829830261686
"4924","20200218_TOPEKA (KS)",1.80946975314468,-1.92941906084424,2.20606150486026
"4925","20200219_TOPEKA (KS)",4.62387121998571,0.466393431572135,2.83617758483545
"4926","20200220_TOPEKA (KS)",-0.401248432718105,-4.86676283822954,-2.05732813827134
"4927","20200221_TOPEKA (KS)",10.7386375763633,1.99935707722622,3.65767876246476
"4928","20200222_TOPEKA (KS)",4.75324059397785,4.20273858168527,3.8122781049088
"4929","20200223_TOPEKA (KS)",12.6350127404851,8.01617210215757,6.41319707530593
"4930","20200224_TOPEKA (KS)",-1.5658474107829,0.461600582422175,8.64057541153789
"4931","20200225_TOPEKA (KS)",3.05300041794184,-5.49738314481011,1.50762137165815
"4932","20200226_TOPEKA (KS)",14.5183314683241,6.86642983295808,3.43544955711647
"4933","20200227_TOPEKA (KS)",8.2052067463902,-0.511423294190608,0.941304787456352
"4934","20200228_TOPEKA (KS)",21.3527954126028,10.9258452352134,7.1222802674767
"4935","20200229_TOPEKA (KS)",14.0635891766546,11.2168390115001,4.77250661741245
"4936","20200301_TOPEKA (KS)",27.4340010648397,17.2980959651589,7.55135973647564
"4937","20200302_TOPEKA (KS)",7.01131409003276,3.16546182573174,9.70373855715692
"4938","20200303_TOPEKA (KS)",14.2806681676621,7.92715138931956,2.69016488479635
"4939","20200304_TOPEKA (KS)",14.4015989645828,7.20018874792714,4.14616639477977
"4940","20200305_TOPEKA (KS)",10.3229099537568,1.436603615871,2.73307268143394
"4941","20200306_TOPEKA (KS)",18.1286340103544,6.82329254547963,4.21282826153161
"4942","20200307_TOPEKA (KS)",8.69657168588928,7.96856098959784,5.48293391430646
"4943","20200308_TOPEKA (KS)",12.8023323850997,9.70516045820806,3.0340779888459
"4944","20200309_TOPEKA (KS)",-1.05368707797275,-3.27191161266878,-11.3191673967486
"4945","20200310_TOPEKA (KS)",6.97983283706544,-3.10642481470944,-17.1660051326402
"4946","20200311_TOPEKA (KS)",14.6597499035165,9.20519292473161,-15.2402368564128
"4947","20200312_TOPEKA (KS)",8.21771183408783,14.6704039348363,-17.8787547572701
"4948","20200313_TOPEKA (KS)",8.65575252899435,24.968944991732,-13.3887876320838
"4949","20200314_TOPEKA (KS)",-11.4910789875541,12.7482362373767,-1.57619146835601
"4950","20200315_TOPEKA (KS)",-7.07238656499044,7.69532155999959,-4.27277268676716
"4951","20200316_TOPEKA (KS)",-8.28919413042315,16.1977043032108,-14.7398241605936
"4952","20200317_TOPEKA (KS)",-10.6903851733745,11.9750382412679,-21.758858874932
"4953","20200318_TOPEKA (KS)",-11.3654400351566,17.7092621336796,-22.9774270880577
"4954","20200319_TOPEKA (KS)",-20.6985686638515,13.8591538186336,-26.8719966871653
"4955","20200320_TOPEKA (KS)",-23.0134889669048,15.1815770253135,-23.9891854760101
"4956","20200321_TOPEKA (KS)",-38.2413199177536,4.5178773896183,-17.1188963825665
"4957","20200322_TOPEKA (KS)",-40.5826313253012,-8.52316419965577,-24.1130207687894
"4958","20200323_TOPEKA (KS)",-33.703298467814,-3.24618080302437,-29.2724637517853
"4959","20200324_TOPEKA (KS)",-31.6104968406938,-6.97726651698814,-35.8657485006324
"4960","20200325_TOPEKA (KS)",-21.4801215832871,7.31577850206911,-36.1049486876836
"4961","20200326_TOPEKA (KS)",-42.8729984392161,-21.9863630983349,-41.2405974471412
"4962","20200327_TOPEKA (KS)",-38.4215305258101,-12.7798778714743,-37.3432418422949
"4963","20200328_TOPEKA (KS)",-45.1528973524698,-17.2273471956461,-26.421828089316
"4964","20200329_TOPEKA (KS)",-40.6578861317804,-21.2417546758657,-31.273064400851
"4965","20200330_TOPEKA (KS)",-40.5336150078726,-20.6493033302476,-40.5654141644315
"4966","20200331_TOPEKA (KS)",-33.5598782575212,-16.0512948325382,-45.4039603229235
"4967","20200401_TOPEKA (KS)",-29.6345351974491,-10.5936383225068,-45.1100614250938
"4968","20200402_TOPEKA (KS)",-39.45083486962,-18.4018240272602,-46.3011069176418
"4969","20200403_TOPEKA (KS)",-43.0432532696017,-18.0270383893151,-44.0359968304037
"4970","20200404_TOPEKA (KS)",-49.8885999640796,-15.6672861631046,-29.5891237595972
"4971","20200405_TOPEKA (KS)",-42.6789826799276,-22.3557986538185,-32.5534377225874
"4972","20200406_WICHITA (KS) - HUTCHINSON (KS)",-37.7445482144099,-12.7232072871326,-41.5093358888827
"4973","20200407_WICHITA (KS) - HUTCHINSON (KS)",-31.1669568014919,-10.6470588235294,-43.7910347657406
"4974","20200408_WICHITA (KS) - HUTCHINSON (KS)",-31.605635204419,-8.92218434035337,-43.812259820848
"4975","20200409_WICHITA (KS) - HUTCHINSON (KS)",-33.9009688276599,-11.3951595423458,-44.6546355002338
"4976","20200410_WICHITA (KS) - HUTCHINSON (KS)",-34.758775953662,-6.95818514191614,-47.567769542523
"4977","20200411_WICHITA (KS) - HUTCHINSON (KS)",-39.8700718543773,-5.44878109293357,-31.2446524993627
"4978","20200406_JOPLIN (MO) - PITTSBURG (KS)",-42.5421338456139,-17.1890943347433,-35.6430537340451
"4979","20200407_JOPLIN (MO) - PITTSBURG (KS)",-35.4362820252323,-11.5502890814046,-37.9911613129653
"4980","20200408_JOPLIN (MO) - PITTSBURG (KS)",-25.6080407115282,-2.97593143321573,-38.1717586862959
"4981","20200409_JOPLIN (MO) - PITTSBURG (KS)",-31.6080407115282,-4.7588617766038,-38.7223894933225
"4982","20200410_JOPLIN (MO) - PITTSBURG (KS)",-27.9780741452242,-5.18484585403698,-43.9118255536879
"4983","20200411_JOPLIN (MO) - PITTSBURG (KS)",-40.9869128322589,-4.96039677115466,-27.8370800007389
"4984","20200215_KANSAS CITY (MO)",4.92605301417052,0.815844389289666,3.41870235382716
"4985","20200216_KANSAS CITY (MO)",16.7349333335566,7.9001876648556,2.5358591412627
"4986","20200217_KANSAS CITY (MO)",8.20333127581076,3.18841506793286,-17.1477831509671
"4987","20200218_KANSAS CITY (MO)",0.808981875247671,-3.14251985315436,0.727438351168426
"4988","20200219_KANSAS CITY (MO)",3.14577976643934,2.29384579214481,4.02449545697355
"4989","20200220_KANSAS CITY (MO)",-1.71135478307537,-5.92641352216018,1.48699440813549
"4990","20200221_KANSAS CITY (MO)",13.0624976235859,0.30184136960802,21.2656227527389
"4991","20200222_KANSAS CITY (MO)",5.74296156974295,4.13710992570488,6.56177628443547
"4992","20200223_KANSAS CITY (MO)",15.8571236099971,12.4951905275758,5.36294752022375
"4993","20200224_KANSAS CITY (MO)",-1.66806747123276,-1.42578934236539,5.5634914634967
"4994","20200225_KANSAS CITY (MO)",1.74535125897951,-2.14978362782491,1.99737935870095
"4995","20200226_KANSAS CITY (MO)",11.089438678489,7.1621848397417,4.38981551250173
"4996","20200227_KANSAS CITY (MO)",4.46357852743968,-4.25362482585134,2.35148910080725
"4997","20200228_KANSAS CITY (MO)",20.0356069485521,5.50597616477353,21.0258805957319
"4998","20200229_KANSAS CITY (MO)",12.9060045874723,9.9860917843373,5.36141373954312
"4999","20200301_KANSAS CITY (MO)",24.6904455020506,17.9896508043886,6.18014486571477
"5000","20200302_KANSAS CITY (MO)",7.8206319470151,6.27338390710301,7.29884670795274
"5001","20200303_KANSAS CITY (MO)",11.4304739894417,7.46991315084756,2.56342856142387
"5002","20200304_KANSAS CITY (MO)",12.12561112056,11.4638380038618,4.62212781674053
"5003","20200305_KANSAS CITY (MO)",6.47206020039661,0.399665451814511,2.84975862186418
"5004","20200306_KANSAS CITY (MO)",19.3580768321533,5.65192601127784,20.8044293878523
"5005","20200307_KANSAS CITY (MO)",12.9145797212458,9.87895993480173,7.13155966856994
"5006","20200308_KANSAS CITY (MO)",23.263549856573,18.6989301268423,5.04771125118028
"5007","20200309_KANSAS CITY (MO)",-0.203850502569965,0.538257042999453,2.70878191063817
"5008","20200310_KANSAS CITY (MO)",10.6036692301238,7.44933094516716,0.416162739789302
"5009","20200311_KANSAS CITY (MO)",13.9296846507432,16.8808407818143,2.38202628035088
"5010","20200312_KANSAS CITY (MO)",8.04728660403269,26.9310915475699,-1.34257584656808
"5011","20200313_KANSAS CITY (MO)",12.4994716348498,34.7691405675605,8.60900895811543
"5012","20200314_KANSAS CITY (MO)",-10.9726429805111,16.6920765165783,-2.30526580394718
"5013","20200315_KANSAS CITY (MO)",-6.49256994536049,16.201206006089,-6.64743711060971
"5014","20200316_KANSAS CITY (MO)",-8.45915295626691,27.3698382957719,-19.3085958519168
"5015","20200317_KANSAS CITY (MO)",-18.5931589449393,23.3517799385351,-28.4652100442477
"5016","20200318_KANSAS CITY (MO)",-23.9869985200407,23.7334427982731,-31.8731373541552
"5017","20200319_KANSAS CITY (MO)",-29.4963589248582,11.0237853463664,-36.0114585546446
"5018","20200320_KANSAS CITY (MO)",-24.4006906131279,24.7943459113593,-26.5061887675883
"5019","20200321_KANSAS CITY (MO)",-40.2035780123667,13.1993311528579,-20.7226639572722
"5020","20200322_KANSAS CITY (MO)",-35.2233981439097,14.8466625765444,-26.6220486112553
"5021","20200323_KANSAS CITY (MO)",-28.5122736898247,13.6857120426547,-37.4356021742724
"5022","20200324_KANSAS CITY (MO)",-51.1595911982341,-22.7542225596965,-49.1767780193451
"5023","20200325_KANSAS CITY (MO)",-42.9561174466006,-11.0980640734128,-48.0919986741025
"5024","20200326_KANSAS CITY (MO)",-44.1511024637933,-19.804162204778,-49.5689512367151
"5025","20200327_KANSAS CITY (MO)",-39.3796712034822,-12.6336032388664,-39.9267006445662
"5026","20200328_KANSAS CITY (MO)",-46.8209427828727,-14.9267067814338,-31.8848950428106
"5027","20200329_KANSAS CITY (MO)",-38.589775760501,-14.7331510916639,-34.9167794427188
"5028","20200330_KANSAS CITY (MO)",-39.2039083369184,-15.2466313333934,-47.9080976392238
"5029","20200331_KANSAS CITY (MO)",-36.3209779429665,-10.0692479632094,-50.876919235374
"5030","20200401_KANSAS CITY (MO)",-34.4124788650666,-1.25533292314054,-50.3534636279051
"5031","20200402_KANSAS CITY (MO)",-42.3991242550665,-14.0893424075982,-51.8811941612558
"5032","20200403_KANSAS CITY (MO)",-42.3837568403581,-9.53868301799459,-43.6325036560713
"5033","20200404_KANSAS CITY (MO)",-50.6034211079207,-7.76492451452182,-34.9010254263949
"5034","20200405_KANSAS CITY (MO)",-41.8411962965644,-11.2715591677134,-37.252539172283
"5035","20200406_KANSAS CITY (MO)",-44.718593103655,-17.0946273727902,-51.9377944769677
"5036","20200407_KANSAS CITY (MO)",-40.6645666769372,-14.5309032827831,-54.4680351719404
"5037","20200408_KANSAS CITY (MO)",-38.0239130984479,-5.42243461452374,-54.1490845986497
"5038","20200409_KANSAS CITY (MO)",-42.8472433069266,-14.5567577869286,-54.8958191879811
"5039","20200410_KANSAS CITY (MO)",-35.0301693758819,-4.76001601515563,-48.7289848145286
"5040","20200411_KANSAS CITY (MO)",-45.5105035386403,-2.73760445708538,-36.4868437688182
"5041","20200215_TOPEKA (KS)",4.23280112735015,4.92569788012768,3.01823361507858
"5042","20200216_TOPEKA (KS)",11.3107355738218,6.18946514544533,4.34943978560414
"5043","20200406_TOPEKA (KS)",-37.8363112689336,-15.6368873106638,-42.8184436553319
"5044","20200407_TOPEKA (KS)",-31.6726225378672,-13.6368873106638,-48
"5045","20200408_TOPEKA (KS)",-30.1636887310664,-9.80057604173019,-47.3273774621328
"5046","20200409_TOPEKA (KS)",-38.3273774621328,-15.6190196970621,-48.5089338068009
"5047","20200410_TOPEKA (KS)",-31.1636887310664,-11.3273774621328,-48.6547549242655
"5048","20200411_TOPEKA (KS)",-38.0196600260219,-4.17031226238151,-31.3624220611345
"5049","20200215_TULSA (OK)",4.69814898242146,1.3434056040811,-0.25431080358015
"5050","20200216_TULSA (OK)",4.36108401747794,2.18931742997815,0.137700778401296
"5051","20200217_TULSA (OK)",2.45710599038699,-2.09605838055606,-15.5784607002943
"5052","20200218_TULSA (OK)",-0.37348717011294,-2.44238755255433,-0.366515052133177
"5053","20200219_TULSA (OK)",5.61232916482973,3.46487238214031,2.94453775488625
"5054","20200220_TULSA (OK)",0.846604085348588,-0.637855604182124,1.23236450571153
"5055","20200221_TULSA (OK)",4.01188614931343,-1.77310723771223,3.18895687050398
"5056","20200222_TULSA (OK)",4.96931269272907,2.4346376484335,1.13761055973123
"5057","20200223_TULSA (OK)",0.167923191527746,-2.4927486675484,-1.27438120601058
"5058","20200224_TULSA (OK)",1.53898644071442,-2.34130689577307,2.73936207199361
"5059","20200225_TULSA (OK)",3.92195184894461,-0.368929415011631,2.87724455818521
"5060","20200226_TULSA (OK)",15.5615496462925,5.52875694003878,3.30513374695785
"5061","20200227_TULSA (OK)",15.2378546483773,6.10938540557784,2.28791062269487
"5062","20200228_TULSA (OK)",17.2571274959946,9.5077932737628,2.76711434173127
"5063","20200229_TULSA (OK)",16.392592273991,11.6159958709233,3.16873251922661
"5064","20200301_TULSA (OK)",21.6897197221953,18.2729405692534,3.09115414622141
"5065","20200302_TULSA (OK)",11.9797961985254,6.13518783356093,3.77200400004301
"5066","20200303_TULSA (OK)",20.0896482757879,13.3866937637322,3.10847643523049
"5067","20200304_TULSA (OK)",15.5408796510357,9.70040323014226,4.35325899561644
"5068","20200305_TULSA (OK)",15.1237181761811,13.7202744115528,2.62155363677746
"5069","20200306_TULSA (OK)",11.4900912913042,6.74089828922892,2.7499270601476
"5070","20200307_TULSA (OK)",12.0634150187995,11.6484392305294,2.58387318382157
"5071","20200308_TULSA (OK)",11.3688856869429,9.45365003924773,1.95755055908606
"5072","20200309_TULSA (OK)",7.3026204582845,4.65843073581436,2.59139847381871
"5073","20200310_TULSA (OK)",11.5971720126023,10.5461133990688,3.03850865779919
"5074","20200311_TULSA (OK)",15.9036539222047,13.7696343210381,3.43268780667893
"5075","20200312_TULSA (OK)",16.5880438379863,23.2368732758178,0.374391839338774
"5076","20200313_TULSA (OK)",7.82501173847747,20.209314078646,-5.58928017147138
"5077","20200314_TULSA (OK)",-1.76378790213993,15.2537088212418,-4.06884160044732
"5078","20200315_TULSA (OK)",-0.615416175323271,13.9786370462765,-4.39289024613168
"5079","20200316_TULSA (OK)",3.78983071502561,24.607389326767,-17.1041953856135
"5080","20200317_TULSA (OK)",-2.18971171733029,28.0817671874608,-20.7143130571296
"5081","20200318_TULSA (OK)",-8.4056154725678,23.6098531525429,-23.9950020967967
"5082","20200319_TULSA (OK)",-19.5270838037685,13.2150309859963,-29.2924805643071
"5083","20200320_TULSA (OK)",-21.996580255136,13.3309688280934,-29.7725485424458
"5084","20200321_TULSA (OK)",-30.2035215450093,5.67900862976815,-18.6365108640584
"5085","20200322_TULSA (OK)",-34.5172135222471,-3.48598872323833,-26.748546288232
"5086","20200323_TULSA (OK)",-26.0646563747004,-1.50141599922583,-29.730861952172
"5087","20200324_TULSA (OK)",-23.0914305007656,2.09045246511946,-32.5923160339498
"5088","20200325_TULSA (OK)",-19.4280430463765,6.44191414633036,-33.2901716845695
"5089","20200326_TULSA (OK)",-26.4828283410466,-0.465279556671278,-36.5908801111168
"5090","20200327_TULSA (OK)",-31.7749002396525,-6.12721792441553,-36.8233750875216
"5091","20200328_TULSA (OK)",-32.3884036067422,-2.30305158506526,-27.0581112325502
"5092","20200329_TULSA (OK)",-32.2837630428471,-8.67747878135834,-31.4086149203151
"5093","20200330_TULSA (OK)",-34.8426369463372,-14.2551986383638,-37.636556403732
"5094","20200331_TULSA (OK)",-28.3667825793671,-5.08298609332218,-38.8360571750602
"5095","20200401_TULSA (OK)",-20.1669327891342,8.88841072231615,-38.6720524446266
"5096","20200402_TULSA (OK)",-28.1900438177047,2.64929612742001,-40.5034403800286
"5097","20200403_TULSA (OK)",-34.005001536964,-3.85087749258557,-41.6534843542759
"5098","20200404_TULSA (OK)",-43.6202812216619,-7.20963451219906,-31.6952664962945
"5099","20200405_TULSA (OK)",-38.9175082702404,-3.98619901354876,-34.2837381340821
"5100","20200217_BOWLING GREEN (KY)",1.94748097136644,1.67036177056905,-8.93647607828924
"5101","20200218_BOWLING GREEN (KY)",-0.655205690467561,-3.16782122145705,1.57886009423704
"5102","20200219_BOWLING GREEN (KY)",3.10553642624139,2.12485841790504,1.68661652772744
"5103","20200220_BOWLING GREEN (KY)",0.648618158753171,1.31544037694817,1.97814878579195
"5104","20200221_BOWLING GREEN (KY)",2.77183309169989,-0.451205146792316,2.5387504530627
"5105","20200222_BOWLING GREEN (KY)",8.8224764407394,4.15062975715839,4.78150447021868
"5106","20200223_BOWLING GREEN (KY)",5.34437071763433,-0.351828344752975,2.51335176503586
"5107","20200224_BOWLING GREEN (KY)",-3.01613655487438,-0.440298112753937,1.3949176583724
"5108","20200225_BOWLING GREEN (KY)",7.49611251352326,2.42142565212165,3.26717634331049
"5109","20200226_BOWLING GREEN (KY)",14.7402668589975,7.1234523380214,2.3786416636615
"5110","20200227_BOWLING GREEN (KY)",13.5493304483712,8.67246544055776,1.44476499579276
"5111","20200228_BOWLING GREEN (KY)",13.9808626313882,7.05697716563972,1.34479430953244
"5112","20200229_BOWLING GREEN (KY)",21.5141378216745,16.0977210945995,4.43188353268092
"5113","20200301_BOWLING GREEN (KY)",24.9078014184397,17.5704291381176,2.32084465280282
"5114","20200302_BOWLING GREEN (KY)",10.7757711263373,4.49221781464118,0.977819449453059
"5115","20200303_BOWLING GREEN (KY)",21.9151821132348,15.1632455824017,3.25536723163842
"5116","20200304_BOWLING GREEN (KY)",16.3994855150859,11.8958528669311,2.1262267099411
"5117","20200305_BOWLING GREEN (KY)",14.5785743478784,11.3215915374444,3.12032215410506
"5118","20200306_BOWLING GREEN (KY)",7.56068774918449,5.24273287422979,3.50622055092425
"5119","20200307_BOWLING GREEN (KY)",18.5374886734324,14.5436978977891,4.80332623535097
"5120","20200308_BOWLING GREEN (KY)",17.5899002283928,10.8157807428778,-2.09353848619626
"5121","20200309_BOWLING GREEN (KY)",12.3189566053612,10.7712417357856,-1.12327443202308
"5122","20200310_BOWLING GREEN (KY)",10.5462771967785,7.02959971150379,0.176175021036182
"5123","20200311_BOWLING GREEN (KY)",12.634287774973,14.735915374444,0.302401730977281
"5124","20200312_BOWLING GREEN (KY)",0.559740353407862,20.5123885082342,-1.35843250390672
"5125","20200313_BOWLING GREEN (KY)",6.16157122145705,26.6572218194998,-2.5089842334179
"5126","20200314_BOWLING GREEN (KY)",-0.290553642624139,15.074415549112,-1.04768409447868
"5127","20200315_BOWLING GREEN (KY)",-3.50153383820171,8.60113154625957,-6.91614216452298
"5128","20200316_BOWLING GREEN (KY)",-2.06566654645991,22.5434435228593,-10.8236855391273
"5129","20200317_BOWLING GREEN (KY)",-14.0527996153384,16.9648515446568,-14.1512200985695
"5130","20200318_BOWLING GREEN (KY)",-17.2377689626157,15.5111672075971,-16.7341218896502
"5131","20200319_BOWLING GREEN (KY)",-21.9687222021878,11.0267099410987,-19.6195648515447
"5132","20200320_BOWLING GREEN (KY)",-27.3435574483509,4.2296257702066,-22.2514679231606
"5133","20200321_BOWLING GREEN (KY)",-32.2377265313519,-2.20500181225082,-21.140540050743
"5134","20200322_BOWLING GREEN (KY)",-39.4694795047482,-12.7013294867172,-29.0868485795568
"5135","20200323_BOWLING GREEN (KY)",-27.1626493568939,-4.23174900829427,-31.0790912369275
"5136","20200324_BOWLING GREEN (KY)",-37.2435340786152,-17.5843779300397,-35.2670753696358
"5137","20200325_BOWLING GREEN (KY)",-30.2508763072485,-8.55615338382017,-36.2113619425412
"5138","20200326_BOWLING GREEN (KY)",-28.0819810073326,-9.41829546820531,-37.3566390191129
"5139","20200327_BOWLING GREEN (KY)",-35.4527093149692,-11.0481696266763,-38.1165549111997
"5140","20200328_BOWLING GREEN (KY)",-33.3217923160565,-13.1344508880029,-30.3945285127462
"5141","20200329_BOWLING GREEN (KY)",-34.6151123933165,-17.083380213968,-34.7912136875426
"5142","20200330_BOWLING GREEN (KY)",-32.4960884721721,-15.4211467724486,-41.547613895901
"5143","20200331_BOWLING GREEN (KY)",-34.8265753095324,-17.4551989421806,-45.3845846856593
"5144","20200401_BOWLING GREEN (KY)",-28.6898377208799,-2.03051809111672,-44.7796417838683
"5145","20200402_BOWLING GREEN (KY)",-30.9895660536122,-6.12756340906359,-43.8440726048804
"5146","20200403_BOWLING GREEN (KY)",-30.0716246828561,-1.18976984414643,-42.5594146429866
