"","Category","Total Cases","Total Deaths"
"2328","20200322_ALBUQUERQUE (NM) - SANTA FE (NM)",64,0
"2329","20200322_ALEXANDRIA (LA)",4,0
"2330","20200322_AMARILLO (TX)",5,0
"2331","20200322_ANCHORAGE (AK)",9,0
"2332","20200322_ATLANTA (GA)",460,16
"2333","20200322_AUGUSTA (GA)",16,0
"2334","20200322_AUSTIN (TX)",95,0
"2335","20200322_BAKERSFIELD (CA)",5,0
"2336","20200322_BALTIMORE (MD)",107,1
"2337","20200322_BANGOR (ME)",2,0
"2338","20200322_BATON ROUGE (LA)",48,0
"2339","20200322_BEND (OR)",10,0
"2340","20200322_BILLINGS (MT)",7,0
"2341","20200322_BILOXI (MS) - GULFPORT (MS)",21,0
"2342","20200322_BINGHAMTON (NY)",10,1
"2343","20200322_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",104,0
"2344","20200322_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",2,0
"2345","20200322_BOISE (ID)",18,0
"2346","20200322_BOSTON (MA) - MANCHESTER (NH)",608,3
"2347","20200322_BOWLING GREEN (KY)",5,0
"2348","20200322_BUFFALO (NY)",66,0
"2349","20200322_BURLINGTON (VT) - PLATTSBURGH (NY)",66,2
"2350","20200322_BUTTE (MT) - BOZEMAN (MT)",13,0
"2351","20200322_CASPER (WY) - RIVERTON (WY)",11,0
"2352","20200322_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",56,0
"2353","20200322_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",8,1
"2354","20200322_CHARLESTON (SC)",17,1
"2355","20200322_CHARLESTON (WV) - HUNTINGTON (WV)",6,0
"2356","20200322_CHARLOTTE (NC)",104,0
"2357","20200322_CHARLOTTESVILLE",4,0
"2358","20200322_CHARLOTTESVILLE (VA)",3,0
"2359","20200322_CHATTANOOGA (TN)",19,0
"2360","20200322_CHEYENNE (WY) - SCOTTSBLUF (NE)",6,0
"2361","20200322_CHICAGO (IL)",1019,7
"2362","20200322_CHICO (CA) - REDDING (CA)",4,0
"2363","20200322_CINCINNATI (OH)",57,0
"2364","20200322_CLARKSBURG (WV) - WESTON (WV)",2,0
"2365","20200322_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",205,2
"2366","20200322_COLORADO SPRINGS (CO) - PUEBLO (CO)",55,4
"2367","20200322_COLUMBIA (MO) - JEFFERSON CITY (MO)",14,1
"2368","20200322_COLUMBIA (SC)",99,1
"2369","20200322_COLUMBUS (GA)",23,0
"2370","20200322_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",26,0
"2371","20200322_COLUMBUS (OH)",45,0
"2372","20200322_DALLAS (TX) - FT. WORTH (TX)",256,4
"2373","20200322_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",7,0
"2374","20200322_DAYTON (OH)",22,0
"2375","20200322_DENVER (CO)",534,3
"2376","20200322_DES MOINES (IA) - AMES (IA)",21,0
"2377","20200322_DETROIT (MI)",949,8
"2378","20200322_DOTHAN (AL)",2,1
"2379","20200322_DULUTH (MN) - SUPERIOR (WI)",3,0
"2380","20200322_EL PASO (TX)",10,0
"2381","20200322_ELMIRA (NY)",3,0
"2382","20200322_ERIE (PA)",2,0
"2383","20200322_EUGENE (OR)",9,1
"2384","20200322_EUREKA (CA)",2,0
"2385","20200322_EVANSVILLE (IN)",12,0
"2386","20200322_FAIRBANKS (AK)",7,0
"2387","20200322_FARGO (ND) - VALLEY CITY (ND)",4,0
"2388","20200322_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",24,0
"2389","20200322_FLORENCE (SC) - MYRTLE BEACH (SC)",19,1
"2390","20200322_FRESNO (CA) - VISALIA (CA)",25,0
"2391","20200322_FT. MYERS (FL) - NAPLES (FL)",62,2
"2392","20200322_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",7,0
"2393","20200322_FT. WAYNE (IN)",7,0
"2394","20200322_GAINESVILLE (FL)",35,0
"2395","20200322_GRAND JUNCTION (CO) - MONTROSE (CO)",3,0
"2396","20200322_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",32,1
"2397","20200322_GREAT FALLS (MT)",3,0
"2398","20200322_GREEN BAY (WI) - APPLETON (WI)",27,1
"2399","20200322_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",25,0
"2400","20200322_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",8,0
"2401","20200322_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",37,0
"2402","20200322_GREENWOOD (MS) - GREENVILLE (MS)",18,0
"2403","20200322_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",6,0
"2404","20200322_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",35,0
"2405","20200322_HARRISONBURG",1,0
"2406","20200322_HARRISONBURG (VA)",2,0
"2407","20200322_HARTFORD (CT) - NEW HAVEN (CT)",119,3
"2408","20200322_HATTIESBURG (MS) - LAUREL (MS)",13,0
"2409","20200322_HELENA (MT)",4,0
"2410","20200322_HONOLULU (HI)",56,0
"2411","20200322_HOUSTON (TX)",145,2
"2412","20200322_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",20,0
"2413","20200322_IDAHO FALLS (ID) - POCATELLO (ID)",7,0
"2414","20200322_INDIANAPOLIS (IN)",150,5
"2415","20200322_JACKSON (MS)",68,0
"2416","20200322_JACKSON (TN)",3,0
"2417","20200322_JACKSONVILLE (FL)",75,3
"2418","20200322_JOHNSTOWN (PA) - ALTOONA (PA)",1,0
"2419","20200322_JONESBORO (AR)",2,0
"2420","20200322_JOPLIN (MO) - PITTSBURG (KS)",2,0
"2421","20200322_JUNEAU (AK)",6,0
"2422","20200322_KANSAS CITY (MO)",79,3
"2423","20200322_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",7,0
"2424","20200322_KNOXVILLE (TN)",26,0
"2425","20200322_LA CROSSE (WI) - EAU CLAIRE (WI)",11,0
"2426","20200322_LAFAYETTE (IN)",2,0
"2427","20200322_LAFAYETTE (LA)",15,0
"2428","20200322_LAKE CHARLES (LA)",5,0
"2429","20200322_LANSING (MI)",16,0
"2430","20200322_LAREDO (TX)",2,0
"2431","20200322_LAS VEGAS (NV)",127,2
"2432","20200322_LEXINGTON (KY)",39,2
"2433","20200322_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",6,0
"2434","20200322_LITTLE ROCK (AR) - PINE BLUFF (AR)",125,0
"2435","20200322_LOS ANGELES (CA)",608,12
"2436","20200322_LOUISVILLE (KY)",42,2
"2437","20200322_LUBBOCK (TX)",11,0
"2438","20200322_MACON (GA)",11,0
"2439","20200322_MADISON (WI)",72,0
"2440","20200322_MANKATO (MN)",12,0
"2441","20200322_MEDFORD (OR) - KLAMATH FALLS (OR)",6,0
"2442","20200322_MEMPHIS (TN)",124,0
"2443","20200322_MIAMI (FL) - FT. LAUDERDALE (FL)",446,3
"2444","20200322_MILWAUKEE (WI)",265,3
"2445","20200322_MINNEAPOLIS (MN) - ST. PAUL (MN)",134,1
"2446","20200322_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",29,0
"2447","20200322_MISSOULA (MT)",7,0
"2448","20200322_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",25,1
"2449","20200322_MONROE (LA) - EL DORADO (AR)",5,1
"2450","20200322_MONTEREY (CA) - SALINAS (CA)",34,2
"2451","20200322_MONTGOMERY (AL) - SELMA (AL)",9,0
"2452","20200322_NA",464,4
"2453","20200322_NASHVILLE (TN)",276,2
"2454","20200322_NEW ORLEANS (LA)",740,20
"2455","20200322_NEW YORK (NY)",16514,146
"2456","20200322_NORFOLK-PORTSMTH-NEWPT NWS",5,1
"2457","20200322_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",66,4
"2458","20200322_NORTH PLATTE (NE)",3,0
"2459","20200322_ODESSA (TX) - MIDLAND (TX)",2,0
"2460","20200322_OKLAHOMA CITY (OK)",54,0
"2461","20200322_OMAHA (NE)",56,0
"2462","20200322_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",111,1
"2463","20200322_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",6,0
"2464","20200322_PANAMA CITY (FL)",6,0
"2465","20200322_PEORIA (IL) - BLOOMINGTON (IL)",12,1
"2466","20200322_PHILADELPHIA (PA)",503,2
"2467","20200322_PHOENIX (AZ)",130,2
"2468","20200322_PITTSBURGH (PA)",59,1
"2469","20200322_PORTLAND (ME) - AUBURN (ME)",88,0
"2470","20200322_PORTLAND (OR)",152,7
"2471","20200322_PROVIDENCE (RI) - NEW BEDFORD (MA)",107,0
"2472","20200322_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",1,0
"2473","20200322_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",125,0
"2474","20200322_RAPID CITY (SD)",4,0
"2475","20200322_RENO (NV)",28,0
"2476","20200322_RICHMOND (VA) - PETERSBURG (VA)",28,0
"2477","20200322_ROANOKE (VA) - LYNCHBURG (VA)",4,0
"2478","20200322_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",26,0
"2479","20200322_ROCHESTER (NY)",68,0
"2480","20200322_ROCKFORD (IL)",5,0
"2481","20200322_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",144,7
"2482","20200322_SALISBURY (MD)",17,0
"2483","20200322_SALT LAKE CITY (UT)",184,1
"2484","20200322_SAN ANTONIO (TX)",53,1
"2485","20200322_SAN DIEGO (CA)",205,0
"2486","20200322_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",772,14
"2487","20200322_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",45,0
"2488","20200322_SAVANNAH (GA)",22,0
"2489","20200322_SEATTLE (WA) - TACOMA (WA)",1746,92
"2490","20200322_SHREVEPORT (LA)",29,0
"2491","20200322_SIOUX CITY (IA)",4,0
"2492","20200322_SIOUX FALLS (SD) - MITCHELL (SD)",21,1
"2493","20200322_SOUTH BEND (IN) - ELKHART (IN)",12,0
"2494","20200322_SPOKANE (WA)",45,0
"2495","20200322_SPRINGFIELD (MA) - HOLYOKE (MA)",18,1
"2496","20200322_SPRINGFIELD (MO)",14,0
"2497","20200322_ST. LOUIS (MO)",81,1
"2498","20200322_SYRACUSE (NY)",44,0
"2499","20200322_TALLAHASSEE (FL) - THOMASVILLE (GA)",14,0
"2500","20200322_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",162,2
"2501","20200322_TERRE HAUTE (IN)",2,0
"2502","20200322_TOLEDO (OH)",9,1
"2503","20200322_TOPEKA (KS)",4,0
"2504","20200322_TRAVERSE CITY (MI) - CADILLAC (MI)",9,0
"2505","20200322_TUCSON (AZ) - SIERRA VISTA (AZ)",19,0
"2506","20200322_TULSA (OK)",12,2
"2507","20200322_TWIN FALLS (ID)",22,0
"2508","20200322_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",13,0
"2509","20200322_UTICA (NY)",9,0
"2510","20200322_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",36,0
"2511","20200322_WASHINGTON (DC) - HAGERSTOWN (MD)",334,4
"2512","20200322_WASHINGTON, DC(HAGRSTWN)",5,0
"2513","20200322_WATERTOWN (NY)",2,0
"2514","20200322_WAUSAU (WI) - RHINELANDER (WI)",2,0
"2515","20200322_WEST PALM BEACH (FL) - FT. PIERCE (FL)",83,1
"2516","20200322_WHEELING (WV) - STEUBENVILLE (OH)",4,0
"2517","20200322_WICHITA (KS) - HUTCHINSON (KS)",9,0
"2518","20200322_WICHITA FALLS (TX) - LAWTON (OK)",6,0
"2519","20200322_WILKES BARRE (PA) - SCRANTON (PA)",49,0
"2520","20200322_WILMINGTON (NC)",8,0
"2521","20200322_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",41,2
"2522","20200322_YOUNGSTOWN (OH)",24,0
"2523","20200322_YUMA (AZ) - EL CENTRO (CA)",5,0
"2524","20200323_ABILENE (TX) - SWEETWATER (TX)",2,0
"2525","20200323_ALBANY (GA)",97,6
"2526","20200323_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",309,1
"2527","20200323_ALBUQUERQUE (NM) - SANTA FE (NM)",78,0
"2528","20200323_ALEXANDRIA (LA)",11,1
"2529","20200323_AMARILLO (TX)",5,0
"2530","20200323_ANCHORAGE (AK)",22,0
"2531","20200323_ATLANTA (GA)",592,16
"2532","20200323_AUGUSTA (GA)",18,0
"2533","20200323_AUSTIN (TX)",100,0
"2534","20200323_BAKERSFIELD (CA)",5,0
"2535","20200323_BALTIMORE (MD)",126,1
"2536","20200323_BANGOR (ME)",3,0
"2537","20200323_BATON ROUGE (LA)",91,3
"2538","20200323_BEND (OR)",10,0
"2539","20200323_BILLINGS (MT)",8,0
"2540","20200323_BILOXI (MS) - GULFPORT (MS)",29,0
"2541","20200323_BINGHAMTON (NY)",14,1
"2542","20200323_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",129,0
"2543","20200323_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",2,0
"2544","20200323_BOISE (ID)",21,0
"2545","20200323_BOSTON (MA) - MANCHESTER (NH)",724,8
"2546","20200323_BOWLING GREEN (KY)",6,0
"2547","20200323_BUFFALO (NY)",105,0
"2548","20200323_BURLINGTON (VT) - PLATTSBURGH (NY)",73,2
"2549","20200323_BUTTE (MT) - BOZEMAN (MT)",19,0
"2550","20200323_CASPER (WY) - RIVERTON (WY)",11,0
"2551","20200323_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",64,0
"2552","20200323_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",8,1
"2553","20200323_CHARLESTON (SC)",40,1
"2554","20200323_CHARLESTON (WV) - HUNTINGTON (WV)",6,0
"2555","20200323_CHARLOTTE (NC)",130,0
"2556","20200323_CHARLOTTESVILLE",4,0
"2557","20200323_CHARLOTTESVILLE (VA)",3,0
"2558","20200323_CHATTANOOGA (TN)",20,0
"2559","20200323_CHEYENNE (WY) - SCOTTSBLUF (NE)",7,0
"2560","20200323_CHICAGO (IL)",1195,10
"2561","20200323_CHICO (CA) - REDDING (CA)",6,0
"2562","20200323_CINCINNATI (OH)",66,0
"2563","20200323_CLARKSBURG (WV) - WESTON (WV)",2,0
"2564","20200323_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",252,3
"2565","20200323_COLORADO SPRINGS (CO) - PUEBLO (CO)",76,6
"2566","20200323_COLUMBIA (MO) - JEFFERSON CITY (MO)",24,1
"2567","20200323_COLUMBIA (SC)",137,3
"2568","20200323_COLUMBUS (GA)",27,0
"2569","20200323_COLUMBUS (MS) - TUPELO (MS) - WEST POINT (MS)",35,0
"2570","20200323_COLUMBUS (OH)",63,2
"2571","20200323_DALLAS (TX) - FT. WORTH (TX)",306,4
"2572","20200323_DAVENPORT (IA) - ROCK ISLAND (IL) - MOLINE (IL)",8,0
"2573","20200323_DAYTON (OH)",29,0
"2574","20200323_DENVER (CO)",639,4
"2575","20200323_DES MOINES (IA) - AMES (IA)",23,0
"2576","20200323_DETROIT (MI)",1207,15
"2577","20200323_DOTHAN (AL)",3,1
"2578","20200323_DULUTH (MN) - SUPERIOR (WI)",5,0
"2579","20200323_EL PASO (TX)",16,0
"2580","20200323_ELMIRA (NY)",4,0
"2581","20200323_ERIE (PA)",3,0
"2582","20200323_EUGENE (OR)",9,1
"2583","20200323_EUREKA (CA)",2,0
"2584","20200323_EVANSVILLE (IN)",17,0
"2585","20200323_FAIRBANKS (AK)",7,0
"2586","20200323_FARGO (ND) - VALLEY CITY (ND)",5,0
"2587","20200323_FLINT (MI) - SAGINAW (MI) - BAY CITY (MI)",33,0
"2588","20200323_FLORENCE (SC) - MYRTLE BEACH (SC)",30,1
"2589","20200323_FRESNO (CA) - VISALIA (CA)",35,0
"2590","20200323_FT. MYERS (FL) - NAPLES (FL)",73,2
"2591","20200323_FT. SMITH (AR) - FAY (AR) - SPRINGDALE (AR) - ROGERS (AR)",7,0
"2592","20200323_FT. WAYNE (IN)",9,1
"2593","20200323_GAINESVILLE (FL)",37,0
"2594","20200323_GRAND JUNCTION (CO) - MONTROSE (CO)",3,0
"2595","20200323_GRAND RAPIDS (MI) - KALAMAZOO (MI) - BATTLE CREEK (MI)",50,1
"2596","20200323_GREAT FALLS (MT)",3,0
"2597","20200323_GREEN BAY (WI) - APPLETON (WI)",27,1
"2598","20200323_GREENSBORO (NC) - HIGH POINT (NC) - WINSTON SALEM (NC)",29,0
"2599","20200323_GREENVILLE (NC) - NEW BERN (NC) - WASHINGTON (NC)",10,0
"2600","20200323_GREENVILLE (SC) - SPARTANBURG (SC) - ASHEVILLE (NC) - ANDERSON (SC)",57,0
"2601","20200323_GREENWOOD (MS) - GREENVILLE (MS)",22,0
"2602","20200323_HARLINGEN (TX) - WESLACO (TX) - BROWNSVILLE (TX) - MCALLEN (TX)",6,0
"2603","20200323_HARRISBURG (PA) - LANCASTER (PA) - LEBANON (PA) - YORK (PA)",37,0
"2604","20200323_HARRISONBURG",1,0
"2605","20200323_HARRISONBURG (VA)",2,0
"2606","20200323_HARTFORD (CT) - NEW HAVEN (CT)",145,4
"2607","20200323_HATTIESBURG (MS) - LAUREL (MS)",15,0
"2608","20200323_HELENA (MT)",4,0
"2609","20200323_HONOLULU (HI)",72,0
"2610","20200323_HOUSTON (TX)",172,2
"2611","20200323_HUNTSVILLE (AL) - DECATUR (AL) - FLORENCE (AL)",27,0
"2612","20200323_IDAHO FALLS (ID) - POCATELLO (ID)",7,0
"2613","20200323_INDIANAPOLIS (IN)",197,5
"2614","20200323_JACKSON (MS)",77,0
"2615","20200323_JACKSON (TN)",3,0
"2616","20200323_JACKSONVILLE (FL)",91,6
"2617","20200323_JOHNSTOWN (PA) - ALTOONA (PA)",4,0
"2618","20200323_JONESBORO (AR)",2,0
"2619","20200323_JOPLIN (MO) - PITTSBURG (KS)",4,0
"2620","20200323_JUNEAU (AK)",7,0
"2621","20200323_KANSAS CITY (MO)",104,3
"2622","20200323_KINGSPORT (TN) - JOHNSON CITY (TN) - BRISTOL (TN)",7,0
"2623","20200323_KNOXVILLE (TN)",26,0
"2624","20200323_LA CROSSE (WI) - EAU CLAIRE (WI)",11,0
"2625","20200323_LAFAYETTE (IN)",2,0
"2626","20200323_LAFAYETTE (LA)",22,0
"2627","20200323_LAKE CHARLES (LA)",7,0
"2628","20200323_LANSING (MI)",17,0
"2629","20200323_LAREDO (TX)",4,0
"2630","20200323_LAS VEGAS (NV)",152,4
"2631","20200323_LEXINGTON (KY)",45,2
"2632","20200323_LINCOLN (NE) - HASTINGS (NE) - KEARNEY (NE)",6,0
"2633","20200323_LITTLE ROCK (AR) - PINE BLUFF (AR)",127,0
"2634","20200323_LOS ANGELES (CA)",761,14
"2635","20200323_LOUISVILLE (KY)",51,2
"2636","20200323_LUBBOCK (TX)",11,0
"2637","20200323_MACON (GA)",13,0
"2638","20200323_MADISON (WI)",73,0
"2639","20200323_MANKATO (MN)",13,0
"2640","20200323_MEDFORD (OR) - KLAMATH FALLS (OR)",7,0
"2641","20200323_MEMPHIS (TN)",132,0
"2642","20200323_MIAMI (FL) - FT. LAUDERDALE (FL)",541,3
"2643","20200323_MILWAUKEE (WI)",296,4
"2644","20200323_MINNEAPOLIS (MN) - ST. PAUL (MN)",196,1
"2645","20200323_MINOT (ND) - BISMARCK (ND) - DICKINSON (ND)",30,0
"2646","20200323_MISSOULA (MT)",11,0
"2647","20200323_MOBILE (AL) - PENSACOLA (FL) - FT. WALTON (FL)",32,1
"2648","20200323_MONROE (LA) - EL DORADO (AR)",11,2
"2649","20200323_MONTEREY (CA) - SALINAS (CA)",48,2
"2650","20200323_MONTGOMERY (AL) - SELMA (AL)",11,0
"2651","20200323_NA",969,5
"2652","20200323_NASHVILLE (TN)",294,2
"2653","20200323_NEW ORLEANS (LA)",978,28
"2654","20200323_NEW YORK (NY)",22842,191
"2655","20200323_NORFOLK-PORTSMTH-NEWPT NWS",5,1
"2656","20200323_NORFOLK (VA) - PORTSMOUTH (VA) - NEWPORT NEWS (VA)",69,4
"2657","20200323_NORTH PLATTE (NE)",3,0
"2658","20200323_ODESSA (TX) - MIDLAND (TX)",2,0
"2659","20200323_OKLAHOMA CITY (OK)",62,0
"2660","20200323_OMAHA (NE)",66,0
"2661","20200323_ORLANDO (FL) - DAYTONA BEACH (FL) - MELBOURNE (FL)",141,1
"2662","20200323_OTTUMWA (IA) - KIRKSVILLE (MO)",3,0
"2663","20200323_PADUCAH (KY) - CAPE GIRARDEAU (MO) - HARRISBURG (IL) - MT VERNON (KS)",7,0
"2664","20200323_PANAMA CITY (FL)",11,0
"2665","20200323_PARKERSBURG (WV)",1,0
"2666","20200323_PEORIA (IL) - BLOOMINGTON (IL)",13,1
"2667","20200323_PHILADELPHIA (PA)",665,3
"2668","20200323_PHOENIX (AZ)",203,2
"2669","20200323_PITTSBURGH (PA)",75,1
"2670","20200323_PORTLAND (ME) - AUBURN (ME)",106,0
"2671","20200323_PORTLAND (OR)",185,8
"2672","20200323_PROVIDENCE (RI) - NEW BEDFORD (MA)",131,0
"2673","20200323_QUINCY (IL) - HANNIBAL (MO) - KEOKUK (IA)",1,0
"2674","20200323_RALEIGH (NC) - DURHAM (NC) - FAYETTEVILLE (NC)",132,0
"2675","20200323_RAPID CITY (SD)",5,0
"2676","20200323_RENO (NV)",29,0
"2677","20200323_RICHMOND (VA) - PETERSBURG (VA)",36,0
"2678","20200323_ROANOKE-LYNCHBURG",1,0
"2679","20200323_ROANOKE (VA) - LYNCHBURG (VA)",5,0
"2680","20200323_ROCHESTER (MN) - MASON CITY (IA) - AUSTIN (MN)",31,0
"2681","20200323_ROCHESTER (NY)",91,0
"2682","20200323_ROCKFORD (IL)",6,0
"2683","20200323_SACRAMENTO (CA) - STOCKTON (CA) - MODESTO (CA)",206,8
"2684","20200323_SALISBURY (MD)",27,0
"2685","20200323_SALT LAKE CITY (UT)",259,1
"2686","20200323_SAN ANTONIO (TX)",53,1
"2687","20200323_SAN DIEGO (CA)",230,0
"2688","20200323_SAN FRANCISCO (CA) - OAKLAND (CA) - SAN JOSE (CA)",887,15
"2689","20200323_SANTA BARBARA (CA) - SAN MARCOS (CA) - SAN LUIS OBISPO (CA)",51,0
"2690","20200323_SAVANNAH (GA)",30,0
"2691","20200323_SEATTLE (WA) - TACOMA (WA)",1982,104
"2692","20200323_SHERMAN (TX) - ADA (OK)",1,0
"2693","20200323_SHREVEPORT (LA)",63,1
"2694","20200323_SIOUX CITY (IA)",6,0
"2695","20200323_SIOUX FALLS (SD) - MITCHELL (SD)",27,1
"2696","20200323_SOUTH BEND (IN) - ELKHART (IN)",18,0
"2697","20200323_SPOKANE (WA)",61,0
"2698","20200323_SPRINGFIELD (MA) - HOLYOKE (MA)",23,1
"2699","20200323_SPRINGFIELD (MO)",23,0
"2700","20200323_ST. LOUIS (MO)",100,2
"2701","20200323_SYRACUSE (NY)",76,0
"2702","20200323_TALLAHASSEE (FL) - THOMASVILLE (GA)",15,0
"2703","20200323_TAMPA (FL) - ST. PETERSBURG (FL) - SARASOTA (FL)",195,2
"2704","20200323_TERRE HAUTE (IN)",2,0
"2705","20200323_TOLEDO (OH)",15,1
"2706","20200323_TOPEKA (KS)",6,0
"2707","20200323_TRAVERSE CITY (MI) - CADILLAC (MI)",12,0
"2708","20200323_TUCSON (AZ) - SIERRA VISTA (AZ)",26,0
"2709","20200323_TULSA (OK)",17,2
"2710","20200323_TWIN FALLS (ID)",22,0
"2711","20200323_TYLER (TX) - LONGVIEW (TX) - LUFKIN (TX) - NACOGDOCHES (TX)",13,0
"2712","20200323_UTICA (NY)",12,0
"2713","20200323_WACO (TX) - TEMPLE (TX) - BRYAN (TX)",40,0
"2714","20200323_WASHINGTON (DC) - HAGERSTOWN (MD)",394,5
"2715","20200323_WASHINGTON, DC(HAGRSTWN)",6,0
"2716","20200323_WATERTOWN (NY)",3,0
"2717","20200323_WAUSAU (WI) - RHINELANDER (WI)",2,0
"2718","20200323_WEST PALM BEACH (FL) - FT. PIERCE (FL)",107,3
"2719","20200323_WHEELING (WV) - STEUBENVILLE (OH)",4,0
"2720","20200323_WICHITA (KS) - HUTCHINSON (KS)",11,0
"2721","20200323_WICHITA FALLS (TX) - LAWTON (OK)",6,0
"2722","20200323_WILKES BARRE (PA) - SCRANTON (PA)",68,2
"2723","20200323_WILMINGTON (NC)",9,0
"2724","20200323_YAKIMA (WA) - PASCO (WA) - RICHLAND (WA) - KENNEWICK (WA)",43,2
"2725","20200323_YOUNGSTOWN (OH)",29,0
"2726","20200323_YUMA (AZ) - EL CENTRO (CA)",5,0
"2727","20200324_ABILENE (TX) - SWEETWATER (TX)",2,0
"2728","20200324_ALBANY (GA)",152,10
"2729","20200324_ALBANY (NY) - SCHENECTADY (NY) - TROY (NY)",355,2
"2730","20200324_ALBUQUERQUE (NM) - SANTA FE (NM)",91,0
"2731","20200324_ALEXANDRIA (LA)",16,1
"2732","20200324_AMARILLO (TX)",8,0
"2733","20200324_ANCHORAGE (AK)",23,0
"2734","20200324_ATLANTA (GA)",761,22
"2735","20200324_AUGUSTA (GA)",22,0
"2736","20200324_AUSTIN (TX)",100,0
"2737","20200324_BAKERSFIELD (CA)",14,0
"2738","20200324_BALTIMORE (MD)",153,1
"2739","20200324_BANGOR (ME)",5,0
"2740","20200324_BATON ROUGE (LA)",127,5
"2741","20200324_BEAUMONT (TX) - PORT ARTHUR (TX)",7,0
"2742","20200324_BEND (OR)",10,0
"2743","20200324_BILLINGS (MT)",9,0
"2744","20200324_BILOXI (MS) - GULFPORT (MS)",35,0
"2745","20200324_BINGHAMTON (NY)",16,1
"2746","20200324_BIRMINGHAM (AL) - ANNISTON (AL) - TUSCALOOSA (AL)",145,0
"2747","20200324_BLUEFIELD (WV) - BECKLEY (WV) - OAK HILL (WV)",2,0
"2748","20200324_BOISE (ID)",29,0
"2749","20200324_BOSTON (MA) - MANCHESTER (NH)",1048,9
"2750","20200324_BOWLING GREEN (KY)",6,0
"2751","20200324_BUFFALO (NY)",128,0
"2752","20200324_BURLINGTON (VT) - PLATTSBURGH (NY)",112,2
"2753","20200324_BUTTE (MT) - BOZEMAN (MT)",24,0
"2754","20200324_CASPER (WY) - RIVERTON (WY)",16,0
"2755","20200324_CEDAR RAPIDS (IA) - WATERLOO (IA) - IOWA CITY (IA) - DUBUQUE (IA)",71,1
"2756","20200324_CHAMPAIGN (IL) - SPRINGFIELD (IL) - DECATUR (IL)",9,1
"2757","20200324_CHARLESTON (SC)",46,1
"2758","20200324_CHARLESTON (WV) - HUNTINGTON (WV)",9,1
"2759","20200324_CHARLOTTE (NC)",171,0
"2760","20200324_CHARLOTTESVILLE",5,0
"2761","20200324_CHARLOTTESVILLE (VA)",3,0
"2762","20200324_CHATTANOOGA (TN)",23,0
"2763","20200324_CHEYENNE (WY) - SCOTTSBLUF (NE)",8,0
"2764","20200324_CHICAGO (IL)",1503,14
"2765","20200324_CHICO (CA) - REDDING (CA)",7,0
"2766","20200324_CINCINNATI (OH)",94,0
"2767","20200324_CLARKSBURG (WV) - WESTON (WV)",5,0
"2768","20200324_CLEVELAND (OH) - AKRON (OH) - CANTON (OH)",298,4
